STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,CLIM_POL,Climate policies,TIME_PERIOD,Time period,OBS_VALUE,Observation value,UNIT_MULT,Unit multiplier,UNIT_MEASURE,Unit of measure,DECIMALS,Decimals
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,ITA,Italy,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2003,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,ITA,Italy,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2004,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,ITA,Italy,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2005,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,ITA,Italy,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2006,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,ITA,Italy,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2007,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,ITA,Italy,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2008,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,ITA,Italy,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2009,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,ITA,Italy,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2010,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,ITA,Italy,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2011,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,ITA,Italy,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2019,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,ITA,Italy,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2020,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,KOR,Korea,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2005,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,KOR,Korea,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2006,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,KOR,Korea,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2007,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,KOR,Korea,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2008,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,KOR,Korea,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2011,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,LUX,Luxembourg,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2003,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,LUX,Luxembourg,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2004,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,LUX,Luxembourg,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2005,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,LUX,Luxembourg,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2009,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,LUX,Luxembourg,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2010,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,LUX,Luxembourg,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2011,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,LUX,Luxembourg,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2012,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,LUX,Luxembourg,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2013,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,NLD,Netherlands,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2005,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,PRT,Portugal,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2006,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,PRT,Portugal,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2008,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,PRT,Portugal,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2009,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,PRT,Portugal,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2010,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,PRT,Portugal,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2011,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,PRT,Portugal,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2012,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,PRT,Portugal,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2013,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,SVK,Slovak Republic,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2009,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,SVK,Slovak Republic,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2010,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,SVK,Slovak Republic,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2011,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,SVK,Slovak Republic,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2012,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,SVK,Slovak Republic,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2013,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,SVK,Slovak Republic,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2014,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,SVK,Slovak Republic,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2015,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,SVK,Slovak Republic,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2016,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,SVN,Slovenia,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2018,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,ESP,Spain,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2007,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,ESP,Spain,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2008,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,ESP,Spain,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2009,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,ESP,Spain,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2010,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,ESP,Spain,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2011,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,ESP,Spain,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2012,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,CHE,Switzerland,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2005,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,CHE,Switzerland,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2006,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,CHE,Switzerland,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2007,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,TUR,Türkiye,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2016,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,TUR,Türkiye,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2017,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,TUR,Türkiye,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2018,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,GBR,United Kingdom,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2020,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,CHN,China (People’s Republic of),A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2012,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,CHN,China (People’s Republic of),A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2013,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,CHN,China (People’s Republic of),A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2014,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,CHN,China (People’s Republic of),A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2015,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,CHN,China (People’s Republic of),A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2016,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,CHN,China (People’s Republic of),A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2017,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,CHN,China (People’s Republic of),A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2018,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,CHN,China (People’s Republic of),A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2019,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,IND,India,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2012,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,IND,India,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2014,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,IND,India,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2015,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,IND,India,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2016,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,IND,India,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2017,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,IDN,Indonesia,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2010,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,IDN,Indonesia,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2013,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,IDN,Indonesia,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2014,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,IDN,Indonesia,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2015,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,IDN,Indonesia,A,Annual,POL_STRINGENCY,Policy stringency,FIT_WIND,Wind energy support (auctions & FITs),2016,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,AUS,Australia,A,Annual,POL_STRINGENCY,Policy stringency,FIT_SOLAR,Solar energy support (auctions & FITs),2010,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,AUT,Austria,A,Annual,POL_STRINGENCY,Policy stringency,FIT_SOLAR,Solar energy support (auctions & FITs),2003,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,AUT,Austria,A,Annual,POL_STRINGENCY,Policy stringency,FIT_SOLAR,Solar energy support (auctions & FITs),2004,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,AUT,Austria,A,Annual,POL_STRINGENCY,Policy stringency,FIT_SOLAR,Solar energy support (auctions & FITs),2005,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,AUT,Austria,A,Annual,POL_STRINGENCY,Policy stringency,FIT_SOLAR,Solar energy support (auctions & FITs),2006,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,AUT,Austria,A,Annual,POL_STRINGENCY,Policy stringency,FIT_SOLAR,Solar energy support (auctions & FITs),2008,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,CAN,Canada,A,Annual,POL_STRINGENCY,Policy stringency,FIT_SOLAR,Solar energy support (auctions & FITs),2009,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,CZE,Czechia,A,Annual,POL_STRINGENCY,Policy stringency,FIT_SOLAR,Solar energy support (auctions & FITs),2007,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,CZE,Czechia,A,Annual,POL_STRINGENCY,Policy stringency,FIT_SOLAR,Solar energy support (auctions & FITs),2013,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,DNK,Denmark,A,Annual,POL_STRINGENCY,Policy stringency,FIT_SOLAR,Solar energy support (auctions & FITs),2015,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,EST,Estonia,A,Annual,POL_STRINGENCY,Policy stringency,FIT_SOLAR,Solar energy support (auctions & FITs),2018,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,EST,Estonia,A,Annual,POL_STRINGENCY,Policy stringency,FIT_SOLAR,Solar energy support (auctions & FITs),2019,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,EST,Estonia,A,Annual,POL_STRINGENCY,Policy stringency,FIT_SOLAR,Solar energy support (auctions & FITs),2020,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,FRA,France,A,Annual,POL_STRINGENCY,Policy stringency,FIT_SOLAR,Solar energy support (auctions & FITs),2007,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,FRA,France,A,Annual,POL_STRINGENCY,Policy stringency,FIT_SOLAR,Solar energy support (auctions & FITs),2008,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,FRA,France,A,Annual,POL_STRINGENCY,Policy stringency,FIT_SOLAR,Solar energy support (auctions & FITs),2015,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,FRA,France,A,Annual,POL_STRINGENCY,Policy stringency,FIT_SOLAR,Solar energy support (auctions & FITs),2017,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,DEU,Germany,A,Annual,POL_STRINGENCY,Policy stringency,FIT_SOLAR,Solar energy support (auctions & FITs),2004,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,DEU,Germany,A,Annual,POL_STRINGENCY,Policy stringency,FIT_SOLAR,Solar energy support (auctions & FITs),2005,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,DEU,Germany,A,Annual,POL_STRINGENCY,Policy stringency,FIT_SOLAR,Solar energy support (auctions & FITs),2006,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,DEU,Germany,A,Annual,POL_STRINGENCY,Policy stringency,FIT_SOLAR,Solar energy support (auctions & FITs),2007,,3,,0,Units,0_TO_6,0-6 scale,2,Two
DATAFLOW,OECD.ECO.MAD:DSD_EPS@DF_EPS(1.0),OECD Environmental Policy Stringency Index,I,DEU,Germany,A,Annual,POL_STRINGENCY,Policy stringency,FIT_SOLAR,Solar energy support (auctions & FITs),2008,,3,,0,Units,0_TO_6,0-6 scale,2,Two
